t_s,pressure_kpa,setpoint_kpa,valve_pct,phase,diverter,in_band
57.1,20.102,20.0,3.77,collecting,1,1
57.15,19.883,20.0,5.27,collecting,1,1
57.2,19.99,20.0,4.44,collecting,1,1
57.25,20.23,20.0,2.75,collecting,1,1
57.3,20.1,20.0,3.72,collecting,1,1
57.35,19.933,20.0,4.86,collecting,1,1
57.4,20.33,20.0,2.07,collecting,1,1
57.45,20.125,20.0,3.58,collecting,1,1
57.5,20.13,20.0,3.55,collecting,1,1
57.55,20.185,20.0,3.18,collecting,1,1
57.6,19.989,20.0,4.56,collecting,1,1
57.65,19.954,20.0,4.74,collecting,1,1
57.7,19.966,20.0,4.6,collecting,1,1
57.75,19.951,20.0,4.66,collecting,1,1
57.8,20.162,20.0,3.16,collecting,1,1
57.85,20.138,20.0,3.37,collecting,1,1
57.9,20.086,20.0,3.75,collecting,1,1
57.95,19.83,20.0,5.52,collecting,1,1
58.0,20.366,20.0,1.73,collecting,1,1
58.05,20.223,20.0,2.84,collecting,1,1
58.1,20.088,20.0,3.82,collecting,1,1
58.15,19.907,20.0,5.05,collecting,1,1
58.2,19.999,20.0,4.34,collecting,1,1
58.25,20.08,20.0,3.76,collecting,1,1
58.3,19.642,20.0,6.77,collecting,1,1
58.35,19.925,20.0,4.66,collecting,1,1
58.4,20.28,20.0,2.18,collecting,1,1
58.45,20.057,20.0,3.82,collecting,1,1
58.5,20.01,20.0,4.16,collecting,1,1
58.55,20.518,20.0,0.65,collecting,1,1
58.6,19.978,20.0,4.55,collecting,1,1
58.65,20.065,20.0,3.9,collecting,1,1
58.7,20.042,20.0,4.05,collecting,1,1
58.75,19.922,20.0,4.86,collecting,1,1
58.8,20.136,20.0,3.33,collecting,1,1
58.85,20.17,20.0,3.13,collecting,1,1
58.9,20.084,20.0,3.75,collecting,1,1
58.95,19.881,20.0,5.15,collecting,1,1
59.0,20.057,20.0,3.86,collecting,1,1
59.05,20.111,20.0,3.49,collecting,1,1
59.1,20.348,20.0,1.88,collecting,1,1
59.15,20.026,20.0,4.21,collecting,1,1
59.2,19.989,20.0,4.42,collecting,1,1
59.25,20.249,20.0,2.6,collecting,1,1
59.3,20.194,20.0,3.04,collecting,1,1
59.35,19.982,20.0,4.53,collecting,1,1
59.4,19.997,20.0,4.37,collecting,1,1
59.45,19.962,20.0,4.58,collecting,1,1
59.5,19.998,20.0,4.28,collecting,1,1
59.55,20.183,20.0,2.98,collecting,1,1
59.6,20.107,20.0,3.55,collecting,1,1
59.65,20.202,20.0,2.91,collecting,1,1
59.7,20.076,20.0,3.82,collecting,1,1
59.75,20.114,20.0,3.55,collecting,1,1
59.8,20.392,20.0,1.65,collecting,1,1
59.85,20.417,20.0,1.59,collecting,1,1
59.9,20.028,20.0,4.37,collecting,1,1
59.95,20.04,20.0,4.23,collecting,1,1
60.0,20.113,20.0,3.68,collecting,1,1
60.05,19.891,20.0,5.19,collecting,1,1
60.1,19.994,20.0,4.38,collecting,1,1
60.15,19.819,20.0,5.54,collecting,1,1
60.2,20.003,20.0,4.17,collecting,1,1
60.25,20.116,20.0,3.38,collecting,1,1
60.3,19.896,20.0,4.91,collecting,1,1
60.35,20.117,20.0,3.34,collecting,1,1
60.4,20.037,20.0,3.91,collecting,1,1
60.45,19.989,20.0,4.24,collecting,1,1
60.5,20.291,20.0,2.15,collecting,1,1
60.55,19.972,20.0,4.44,collecting,1,1
60.6,20.126,20.0,3.34,collecting,1,1
60.65,20.31,20.0,2.1,collecting,1,1
60.7,20.03,20.0,4.12,collecting,1,1
60.75,19.987,20.0,4.39,collecting,1,1
60.8,20.194,20.0,2.92,collecting,1,1
60.85,20.165,20.0,3.17,collecting,1,1
60.9,20.023,20.0,4.16,collecting,1,1
60.95,19.947,20.0,4.66,collecting,1,1
61.0,19.659,20.0,6.58,collecting,1,1
61.05,20.125,20.0,3.21,collecting,1,1
61.1,19.885,20.0,4.91,collecting,1,1
61.15,20.052,20.0,3.7,collecting,1,1
61.2,19.929,20.0,4.56,collecting,1,1
61.25,20.238,20.0,2.41,collecting,1,1
61.3,20.245,20.0,2.45,collecting,1,1
61.35,19.84,20.0,5.32,collecting,1,1
61.4,19.953,20.0,4.45,collecting,1,1
61.45,19.722,20.0,6.01,collecting,1,1
61.5,19.736,20.0,5.79,collecting,1,1
61.55,19.916,20.0,4.46,collecting,1,1
61.6,19.728,20.0,5.74,collecting,1,1
61.65,20.132,20.0,2.88,collecting,1,1
61.7,19.998,20.0,3.9,collecting,1,1
61.75,20.051,20.0,3.55,collecting,1,1
61.8,19.873,20.0,4.82,collecting,1,1
61.85,19.815,20.0,5.18,collecting,1,1
61.9,19.912,20.0,4.46,collecting,1,1
61.95,19.957,20.0,4.15,collecting,1,1
62.0,19.765,20.0,5.48,collecting,1,1
62.05,20.293,20.0,1.78,collecting,1,1
62.1,20.108,20.0,3.21,collecting,1,1
62.15,20.035,20.0,3.76,collecting,1,1
62.2,19.759,20.0,5.68,collecting,1,1
62.25,20.16,20.0,2.83,collecting,1,1
62.3,19.973,20.0,4.2,collecting,1,1
62.35,19.971,20.0,4.21,collecting,1,1
62.4,20.31,20.0,1.87,collecting,1,1
62.45,19.966,20.0,4.37,collecting,1,1
62.5,20.093,20.0,3.47,collecting,1,1
62.55,19.715,20.0,6.09,collecting,1,1
62.6,19.86,20.0,4.97,collecting,1,1
62.65,19.66,20.0,6.3,collecting,1,1
62.7,20.197,20.0,2.49,collecting,1,1
62.75,19.777,20.0,5.48,collecting,1,1
62.8,19.93,20.0,4.36,collecting,1,1
62.85,20.318,20.0,1.69,collecting,1,1
62.9,19.841,20.0,5.12,collecting,1,1
62.95,20.22,20.0,2.46,collecting,1,1
63.0,19.971,20.0,4.27,collecting,1,1
63.05,20.32,20.0,1.86,collecting,1,1
63.1,20.156,20.0,3.11,collecting,1,1
63.15,19.79,20.0,5.67,collecting,1,1
63.2,19.9,20.0,4.8,collecting,1,1
63.25,19.841,20.0,5.16,collecting,1,1
63.3,19.989,20.0,4.08,collecting,1,1
63.35,19.719,20.0,5.94,collecting,1,1
63.4,19.794,20.0,5.32,collecting,1,1
63.45,19.785,20.0,5.32,collecting,1,1
63.5,19.917,20.0,4.37,collecting,1,1
63.55,20.125,20.0,2.94,collecting,1,1
63.6,19.953,20.0,4.21,collecting,1,1
63.65,20.004,20.0,3.87,collecting,1,1
63.7,19.991,20.0,3.99,collecting,1,1
63.75,20.169,20.0,2.78,collecting,1,1
63.8,20.198,20.0,2.67,collecting,1,1
63.85,19.922,20.0,4.64,collecting,1,1
63.9,20.024,20.0,3.91,collecting,1,1
63.95,19.797,20.0,5.47,collecting,1,1
64.0,19.872,20.0,4.88,collecting,1,1
64.05,20.089,20.0,3.35,collecting,1,1
64.1,19.974,20.0,4.19,collecting,1,1
64.15,19.826,20.0,5.21,collecting,1,1
64.2,20.022,20.0,3.8,collecting,1,1
64.25,20.037,20.0,3.72,collecting,1,1
64.3,19.859,20.0,4.97,collecting,1,1
64.35,20.048,20.0,3.63,collecting,1,1
64.4,20.143,20.0,3.01,collecting,1,1
64.45,19.798,20.0,5.45,collecting,1,1
64.5,20.132,20.0,3.07,collecting,1,1
64.55,19.858,20.0,5.02,collecting,1,1
64.6,19.872,20.0,4.88,collecting,1,1
64.65,19.938,20.0,4.39,collecting,1,1
64.7,19.892,20.0,4.69,collecting,1,1
64.75,19.868,20.0,4.83,collecting,1,1
64.8,19.757,20.0,5.57,collecting,1,1
64.85,20.202,20.0,2.44,collecting,1,1
64.9,20.012,20.0,3.86,collecting,1,1
64.95,19.836,20.0,5.1,collecting,1,1
65.0,20.287,20.0,1.95,collecting,1,1
65.05,20.083,20.0,3.49,collecting,1,1
65.1,19.766,20.0,5.71,collecting,1,1
65.15,19.93,20.0,4.48,collecting,1,1
65.2,19.681,20.0,6.18,collecting,1,1
65.25,19.903,20.0,4.55,collecting,1,1
65.3,20.018,20.0,3.75,collecting,1,1
65.35,19.927,20.0,4.41,collecting,1,1
65.4,20.008,20.0,3.85,collecting,1,1
65.45,19.954,20.0,4.25,collecting,1,1
65.5,19.85,20.0,4.98,collecting,1,1
65.55,20.114,20.0,3.12,collecting,1,1
65.6,19.985,20.0,4.08,collecting,1,1
65.65,19.637,20.0,6.48,collecting,1,1
65.7,20.006,20.0,3.83,collecting,1,1
65.75,19.84,20.0,5.0,collecting,1,1
65.8,20.103,20.0,3.16,collecting,1,1
65.85,20.011,20.0,3.87,collecting,1,1
65.9,19.762,20.0,5.61,collecting,1,1
65.95,20.127,20.0,3.02,collecting,1,1
66.0,19.957,20.0,4.27,collecting,1,1
66.05,19.786,20.0,5.45,collecting,1,1
66.1,19.897,20.0,4.62,collecting,1,1
66.15,20.206,20.0,2.48,collecting,1,1
66.2,19.891,20.0,4.77,collecting,1,1
66.25,19.846,20.0,5.05,collecting,1,1
66.3,19.98,20.0,4.08,collecting,1,1
66.35,19.845,20.0,5.02,collecting,1,1
66.4,19.966,20.0,4.15,collecting,1,1
66.45,19.749,20.0,5.66,collecting,1,1
66.5,20.149,20.0,2.84,collecting,1,1
66.55,19.701,20.0,6.02,collecting,1,1
66.6,19.91,20.0,4.49,collecting,1,1
66.65,19.902,20.0,4.54,collecting,1,1
66.7,19.989,20.0,3.94,collecting,1,1
66.75,19.908,20.0,4.53,collecting,1,1
66.8,20.084,20.0,3.32,collecting,1,1
66.85,20.072,20.0,3.47,collecting,1,1
66.9,19.965,20.0,4.26,collecting,1,1
66.95,20.01,20.0,3.95,collecting,1,1
67.0,19.995,20.0,4.08,collecting,1,1
67.05,19.512,20.0,7.41,collecting,1,1
67.1,19.87,20.0,4.77,collecting,1,1
67.15,20.065,20.0,3.41,collecting,1,1
67.2,19.921,20.0,4.47,collecting,1,1
67.25,20.323,20.0,1.71,collecting,1,1
67.3,19.609,20.0,6.77,collecting,1,1
67.35,19.965,20.0,4.18,collecting,1,1
67.4,19.719,20.0,5.89,collecting,1,1
67.45,20.045,20.0,3.56,collecting,1,1
67.5,20.002,20.0,3.92,collecting,1,1
67.55,19.92,20.0,4.51,collecting,1,1
67.6,19.854,20.0,4.96,collecting,1,1
67.65,19.76,20.0,5.58,collecting,1,1
67.7,19.997,20.0,3.89,collecting,1,1
67.75,20.099,20.0,3.23,collecting,1,1
67.8,20.095,20.0,3.33,collecting,1,1
67.85,19.773,20.0,5.61,collecting,1,1
67.9,19.786,20.0,5.44,collecting,1,1
67.95,19.967,20.0,4.15,collecting,1,1
68.0,19.986,20.0,4.03,collecting,1,1
68.05,19.951,20.0,4.31,collecting,1,1
68.1,19.771,20.0,5.55,collecting,1,1
68.15,19.914,20.0,4.5,collecting,1,1
68.2,20.4,20.0,1.17,collecting,1,1
68.25,19.999,20.0,4.11,collecting,1,1
68.3,19.732,20.0,5.96,collecting,1,1
68.35,20.199,20.0,2.65,collecting,1,1
68.4,19.925,20.0,4.63,collecting,1,1
68.45,19.983,20.0,4.22,collecting,1,1
68.5,19.86,20.0,5.07,collecting,1,1
68.55,19.967,20.0,4.28,collecting,1,1
68.6,19.877,20.0,4.9,collecting,1,1
68.65,20.053,20.0,3.67,collecting,1,1
68.7,20.098,20.0,3.4,collecting,1,1
68.75,20.2,20.0,2.74,collecting,1,1
68.8,19.949,20.0,4.56,collecting,1,1
68.85,19.729,20.0,6.05,collecting,1,1
68.9,19.786,20.0,5.55,collecting,1,1
68.95,19.829,20.0,5.18,collecting,1,1
69.0,19.964,20.0,4.21,collecting,1,1
69.05,20.078,20.0,3.45,collecting,1,1
69.1,19.948,20.0,4.4,collecting,1,1
69.15,19.854,20.0,5.04,collecting,1,1
69.2,19.911,20.0,4.62,collecting,1,1
69.25,19.906,20.0,4.64,collecting,1,1
69.3,19.889,20.0,4.75,collecting,1,1
69.35,19.961,20.0,4.24,collecting,1,1
69.4,19.668,20.0,6.27,collecting,1,1
69.45,20.009,20.0,3.83,collecting,1,1
69.5,19.74,20.0,5.73,collecting,1,1
69.55,19.768,20.0,5.47,collecting,1,1
69.6,19.666,20.0,6.13,collecting,1,1
69.65,20.175,20.0,2.55,collecting,1,1
69.7,19.872,20.0,4.77,collecting,1,1
69.75,19.612,20.0,6.56,collecting,1,1
69.8,20.248,20.0,2.08,collecting,1,1
69.85,19.9,20.0,4.62,collecting,1,1
69.9,20.006,20.0,3.9,collecting,1,1
69.95,20.114,20.0,3.2,collecting,1,1
70.0,19.794,20.0,5.48,collecting,1,1
70.05,19.88,20.0,4.83,collecting,1,1
70.1,20.036,20.0,3.74,collecting,1,1
70.15,20.128,20.0,3.15,collecting,1,1
70.2,20.075,20.0,3.59,collecting,1,1
70.25,19.866,20.0,5.08,collecting,1,1
70.3,20.009,20.0,4.05,collecting,1,1
70.35,19.722,20.0,6.05,collecting,1,1
70.4,19.851,20.0,5.06,collecting,1,1
70.45,19.529,20.0,7.25,collecting,1,1
70.5,20.063,20.0,3.42,collecting,1,1
70.55,19.929,20.0,4.42,collecting,1,1
70.6,20.152,20.0,2.9,collecting,1,1
70.65,19.721,20.0,5.97,collecting,1,1
70.7,19.983,20.0,4.09,collecting,1,1
70.75,19.812,20.0,5.29,collecting,1,1
70.8,19.943,20.0,4.36,collecting,1,1
70.85,19.858,20.0,4.96,collecting,1,1
70.9,19.801,20.0,5.33,collecting,1,1
70.95,19.66,20.0,6.26,collecting,1,1
71.0,19.919,20.0,4.4,collecting,1,1
71.05,19.813,20.0,5.16,collecting,1,1
71.1,19.998,20.0,3.87,collecting,1,1
71.15,19.836,20.0,5.04,collecting,1,1
71.2,19.944,20.0,4.29,collecting,1,1
71.25,19.83,20.0,5.1,collecting,1,1
71.3,19.83,20.0,5.08,collecting,1,1
71.35,19.917,20.0,4.47,collecting,1,1
71.4,19.807,20.0,5.24,collecting,1,1
71.45,19.837,20.0,5.02,collecting,1,1
71.5,19.914,20.0,4.48,collecting,1,1
71.55,19.796,20.0,5.31,collecting,1,1
71.6,19.829,20.0,5.06,collecting,1,1
71.65,20.066,20.0,3.42,collecting,1,1
71.7,19.741,20.0,5.75,collecting,1,1
71.75,20.21,20.0,2.46,collecting,1,1
71.8,20.196,20.0,2.7,collecting,1,1
71.85,20.08,20.0,3.61,collecting,1,1
71.9,20.043,20.0,3.91,collecting,1,1
71.95,19.896,20.0,4.95,collecting,1,1
72.0,20.039,20.0,3.93,collecting,1,1
72.05,19.919,40.0,5.07,stabilizing,0,0
72.1,19.79,40.0,6.53,stabilizing,0,0
72.15,19.821,40.0,6.86,stabilizing,0,0
72.2,19.978,40.0,6.34,stabilizing,0,0
72.25,19.817,40.0,8.09,stabilizing,0,0
72.3,19.99,40.0,7.46,stabilizing,0,0
72.35,19.955,40.0,8.36,stabilizing,0,0
72.4,19.841,40.0,9.78,stabilizing,0,0
72.45,20.197,40.0,7.92,stabilizing,0,0
72.5,20.084,40.0,9.43,stabilizing,0,0
72.55,20.253,40.0,8.95,stabilizing,0,0
72.6,20.337,40.0,9.12,stabilizing,0,0
72.65,20.242,40.0,10.53,stabilizing,0,0
72.7,20.604,40.0,8.75,stabilizing,0,0
72.75,20.566,40.0,9.85,stabilizing,0,0
72.8,20.527,40.0,10.92,stabilizing,0,0
72.85,20.855,40.0,9.43,stabilizing,0,0
72.9,20.671,40.0,11.57,stabilizing,0,0
72.95,20.873,40.0,10.96,stabilizing,0,0
73.0,20.775,40.0,12.47,stabilizing,0,0
73.05,20.933,40.0,12.15,stabilizing,0,0
73.1,21.046,40.0,12.19,stabilizing,0,0
73.15,21.183,40.0,12.1,stabilizing,0,0
73.2,21.106,40.0,13.49,stabilizing,0,0
73.25,21.083,40.0,14.46,stabilizing,0,0
73.3,21.384,40.0,13.18,stabilizing,0,0
73.35,21.385,40.0,14.05,stabilizing,0,0
73.4,21.715,40.0,12.64,stabilizing,0,0
73.45,21.641,40.0,14.1,stabilizing,0,0
73.5,21.635,40.0,15.03,stabilizing,0,0
73.55,22.01,40.0,13.31,stabilizing,0,0
73.6,21.93,40.0,14.84,stabilizing,0,0
73.65,22.058,40.0,14.86,stabilizing,0,0
73.7,21.994,40.0,16.22,stabilizing,0,0
73.75,22.45,40.0,13.94,stabilizing,0,0
73.8,22.634,40.0,13.69,stabilizing,0,0
73.85,22.584,40.0,15.07,stabilizing,0,0
73.9,22.678,40.0,15.39,stabilizing,0,0
73.95,22.743,40.0,15.9,stabilizing,0,0
74.0,22.902,40.0,15.76,stabilizing,0,0
74.05,22.978,40.0,16.21,stabilizing,0,0
74.1,23.021,40.0,16.87,stabilizing,0,0
74.15,23.322,40.0,15.73,stabilizing,0,0
74.2,23.061,40.0,18.54,stabilizing,0,0
74.25,23.322,40.0,17.62,stabilizing,0,0
74.3,24.02,40.0,13.77,stabilizing,0,0
74.35,23.772,40.0,16.65,stabilizing,0,0
74.4,23.531,40.0,19.33,stabilizing,0,0
74.45,23.586,40.0,19.82,stabilizing,0,0
74.5,24.139,40.0,16.88,stabilizing,0,0
74.55,24.389,40.0,16.22,stabilizing,0,0
74.6,24.619,40.0,15.74,stabilizing,0,0
74.65,24.626,40.0,16.83,stabilizing,0,0
74.7,24.658,40.0,17.68,stabilizing,0,0
74.75,24.748,40.0,18.09,stabilizing,0,0
74.8,25.169,40.0,16.21,stabilizing,0,0
74.85,25.294,40.0,16.49,stabilizing,0,0
74.9,25.491,40.0,16.25,stabilizing,0,0
74.95,25.396,40.0,18.03,stabilizing,0,0
75.0,25.336,40.0,19.48,stabilizing,0,0
75.05,25.775,40.0,17.43,stabilizing,0,0
75.1,26.116,40.0,16.17,stabilizing,0,0
75.15,26.023,40.0,17.98,stabilizing,0,0
75.2,25.919,40.0,19.75,stabilizing,0,0
75.25,26.307,40.0,18.05,stabilizing,0,0
75.3,26.41,40.0,18.43,stabilizing,0,0
75.35,26.406,40.0,19.52,stabilizing,0,0
75.4,26.428,40.0,20.38,stabilizing,0,0
75.45,26.708,40.0,19.43,stabilizing,0,0
75.5,27.11,40.0,17.71,stabilizing,0,0
75.55,27.266,40.0,17.79,stabilizing,0,0
75.6,27.564,40.0,16.88,stabilizing,0,0
75.65,27.398,40.0,19.22,stabilizing,0,0
75.7,27.491,40.0,19.63,stabilizing,0,0
75.75,27.976,40.0,17.34,stabilizing,0,0
75.8,27.637,40.0,20.86,stabilizing,0,0
75.85,28.125,40.0,18.48,stabilizing,0,0
75.9,27.982,40.0,20.59,stabilizing,0,0
75.95,28.315,40.0,19.31,stabilizing,0,0
76.0,28.271,40.0,20.7,stabilizing,0,0
76.05,28.627,40.0,19.28,stabilizing,0,0
76.1,28.74,40.0,19.61,stabilizing,0,0
76.15,29.072,40.0,18.42,stabilizing,0,0
76.2,28.844,40.0,21.16,stabilizing,0,0
76.25,29.047,40.0,20.77,stabilizing,0,0
76.3,29.248,40.0,20.43,stabilizing,0,0
76.35,29.176,40.0,22.01,stabilizing,0,0
76.4,29.786,40.0,18.8,stabilizing,0,0
76.45,29.586,40.0,21.37,stabilizing,0,0
76.5,29.731,40.0,21.4,stabilizing,0,0
76.55,30.17,40.0,19.43,stabilizing,0,0
76.6,30.036,40.0,21.52,stabilizing,0,0
76.65,30.227,40.0,21.25,stabilizing,0,0
76.7,30.69,40.0,19.14,stabilizing,0,0
76.75,30.581,40.0,21.09,stabilizing,0,0
76.8,30.828,40.0,20.47,stabilizing,0,0
76.85,30.552,40.0,23.49,stabilizing,0,0
76.9,31.158,40.0,20.28,stabilizing,0,0
76.95,31.195,40.0,21.18,stabilizing,0,0
77.0,31.218,40.0,22.12,stabilizing,0,0
77.05,31.57,40.0,20.75,stabilizing,0,0
77.1,31.675,40.0,21.17,stabilizing,0,0
77.15,31.888,40.0,20.82,stabilizing,0,0
77.2,31.826,40.0,22.38,stabilizing,0,0
77.25,32.301,40.0,20.17,stabilizing,0,0
77.3,32.455,40.0,20.29,stabilizing,0,0
77.35,32.261,40.0,22.81,stabilizing,0,0
77.4,32.499,40.0,22.2,stabilizing,0,0
77.45,32.718,40.0,21.77,stabilizing,0,0
77.5,32.859,40.0,21.9,stabilizing,0,0
77.55,32.784,40.0,23.52,stabilizing,0,0
77.6,33.269,40.0,21.2,stabilizing,0,0
77.65,33.229,40.0,22.63,stabilizing,0,0
77.7,33.401,40.0,22.53,stabilizing,0,0
77.75,33.725,40.0,21.39,stabilizing,0,0
77.8,33.767,40.0,22.25,stabilizing,0,0
77.85,34.054,40.0,21.39,stabilizing,0,0
77.9,34.275,40.0,21.03,stabilizing,0,0
77.95,34.133,40.0,23.19,stabilizing,0,0
78.0,34.561,40.0,21.3,stabilizing,0,0
78.05,34.5,40.0,22.89,stabilizing,0,0
78.1,34.681,40.0,22.72,stabilizing,0,0
78.15,34.931,40.0,22.1,stabilizing,0,0
78.2,35.095,40.0,22.1,stabilizing,0,0
78.25,35.112,40.0,23.12,stabilizing,0,0
78.3,35.339,40.0,22.63,stabilizing,0,0
78.35,35.725,40.0,21.09,stabilizing,0,0
78.4,35.696,40.0,22.49,stabilizing,0,0
78.45,35.667,40.0,23.81,stabilizing,0,0
78.5,35.867,40.0,23.47,stabilizing,0,0
78.55,35.987,40.0,23.72,stabilizing,0,0
78.6,36.322,40.0,22.49,stabilizing,0,1
78.65,36.444,40.0,22.79,stabilizing,0,1
78.7,36.398,40.0,24.16,stabilizing,0,1
78.75,36.691,40.0,22.58,stabilizing,0,1
78.8,36.858,40.0,21.93,stabilizing,0,1
78.85,36.907,40.0,22.11,stabilizing,0,1
78.9,37.316,40.0,19.75,stabilizing,0,1
78.95,37.332,40.0,20.21,stabilizing,0,1
79.0,37.317,40.0,20.81,stabilizing,0,1
79.05,37.46,40.0,20.25,stabilizing,0,1
79.1,37.67,40.0,19.23,stabilizing,0,1
79.15,37.843,40.0,18.5,stabilizing,0,1
79.2,37.869,40.0,18.79,stabilizing,0,1
79.25,37.99,40.0,18.37,stabilizing,0,1
79.3,37.986,40.0,18.81,stabilizing,0,1
79.35,37.983,40.0,19.18,stabilizing,0,1
79.4,38.238,40.0,17.74,stabilizing,0,1
79.45,38.206,40.0,18.33,stabilizing,0,1
79.5,38.286,40.0,18.09,stabilizing,0,1
79.55,38.436,40.0,17.36,stabilizing,0,1
79.6,38.304,40.0,18.59,stabilizing,0,1
79.65,38.868,40.0,14.94,stabilizing,0,1
79.7,38.715,40.0,16.41,stabilizing,0,1
79.75,38.627,40.0,17.32,stabilizing,0,1
79.8,38.6,40.0,17.74,stabilizing,0,1
79.85,38.948,40.0,15.53,stabilizing,0,1
79.9,38.923,40.0,16.0,stabilizing,0,1
79.95,39.103,40.0,15.02,stabilizing,0,1
80.0,39.145,40.0,15.02,stabilizing,0,1
80.05,39.063,40.0,15.85,stabilizing,0,1
80.1,39.216,40.0,15.0,stabilizing,0,1
80.15,39.132,40.0,15.81,stabilizing,0,1
80.2,39.501,40.0,13.44,stabilizing,0,1
80.25,39.393,40.0,14.47,stabilizing,0,1
80.3,39.319,40.0,15.19,stabilizing,0,1
80.35,39.741,40.0,12.44,stabilizing,0,1
80.4,39.384,40.0,15.19,stabilizing,0,1
80.45,39.67,40.0,13.34,stabilizing,0,1
80.5,39.446,40.0,15.09,stabilizing,0,1
80.55,39.602,40.0,14.11,stabilizing,0,1
80.6,39.684,40.0,13.69,stabilizing,0,1
80.65,39.843,40.0,12.76,stabilizing,0,1
80.7,39.631,40.0,14.41,stabilizing,0,1
80.75,39.742,40.0,13.74,stabilizing,0,1
80.8,39.757,40.0,13.75,stabilizing,0,1
80.85,39.82,40.0,13.43,stabilizing,0,1
80.9,39.786,40.0,13.78,stabilizing,0,1
80.95,40.263,40.0,10.59,stabilizing,0,1
81.0,39.894,40.0,13.39,stabilizing,0,1
81.05,39.774,40.0,14.29,stabilizing,0,1
81.1,40.022,40.0,12.61,stabilizing,0,1
81.15,40.387,40.0,10.21,stabilizing,0,1
81.2,40.177,40.0,11.9,stabilizing,0,1
81.25,39.999,40.0,13.25,stabilizing,0,1
81.3,40.347,40.0,10.89,stabilizing,0,1
81.35,40.159,40.0,12.35,stabilizing,0,1
81.4,40.281,40.0,11.58,stabilizing,0,1
81.45,40.496,40.0,10.21,stabilizing,0,1
81.5,40.312,40.0,11.65,stabilizing,0,1
81.55,40.224,40.0,12.32,stabilizing,0,1
81.6,40.279,40.0,11.98,stabilizing,0,1
81.65,40.353,40.0,11.52,stabilizing,0,1
81.7,40.332,40.0,11.73,stabilizing,0,1
81.75,40.416,40.0,11.2,stabilizing,0,1
81.8,40.206,40.0,12.71,stabilizing,0,1
81.85,40.441,40.0,11.08,stabilizing,0,1
81.9,40.452,40.0,11.08,stabilizing,0,1
81.95,40.374,40.0,11.69,stabilizing,0,1
82.0,40.677,40.0,9.63,stabilizing,0,1
82.05,40.035,40.0,14.18,stabilizing,0,1
82.1,40.354,40.0,11.85,stabilizing,0,1
82.15,40.233,40.0,12.69,stabilizing,0,1
82.2,40.488,40.0,10.9,stabilizing,0,1
82.25,40.63,40.0,9.99,stabilizing,0,1
82.3,40.74,40.0,9.34,stabilizing,0,1
82.35,40.47,40.0,11.33,stabilizing,0,1
82.4,40.545,40.0,10.83,stabilizing,0,1
82.45,40.655,40.0,10.1,stabilizing,0,1
82.5,40.651,40.0,10.2,stabilizing,0,1
82.55,40.679,40.0,10.07,stabilizing,0,1
82.6,40.527,40.0,11.17,stabilizing,0,1
82.65,40.354,40.0,12.35,stabilizing,0,1
82.7,40.757,40.0,9.5,stabilizing,0,1
82.75,40.866,40.0,8.84,stabilizing,0,1
82.8,40.348,40.0,12.52,stabilizing,0,1
82.85,40.736,40.0,9.74,stabilizing,0,1
82.9,40.763,40.0,9.62,stabilizing,0,1
82.95,40.565,40.0,11.04,stabilizing,0,1
83.0,40.5,40.0,11.46,stabilizing,0,1
83.05,40.567,40.0,10.95,stabilizing,0,1
83.1,40.678,40.0,10.17,stabilizing,0,1
83.15,40.475,40.0,11.59,stabilizing,0,1
83.2,40.868,40.0,8.82,stabilizing,0,1
83.25,40.663,40.0,10.34,stabilizing,0,1
83.3,40.83,40.0,9.19,stabilizing,0,1
83.35,40.6,40.0,10.84,stabilizing,0,1
83.4,40.667,40.0,10.35,stabilizing,0,1
83.45,40.534,40.0,11.26,stabilizing,0,1
83.5,40.66,40.0,10.33,stabilizing,0,1
83.55,40.481,40.0,11.56,stabilizing,0,1
83.6,40.682,40.0,10.1,stabilizing,0,1
83.65,40.774,40.0,9.48,stabilizing,0,1
83.7,40.646,40.0,10.41,collecting,1,1
83.75,40.511,40.0,11.32,collecting,1,1
83.8,40.89,40.0,8.65,collecting,1,1
83.85,40.524,40.0,11.26,collecting,1,1
83.9,40.66,40.0,10.26,collecting,1,1
83.95,40.734,40.0,9.74,collecting,1,1
84.0,40.584,40.0,10.79,collecting,1,1
84.05,40.504,40.0,11.3,collecting,1,1
84.1,40.612,40.0,10.49,collecting,1,1
84.15,40.644,40.0,10.25,collecting,1,1
84.2,40.503,40.0,11.22,collecting,1,1
84.25,40.495,40.0,11.21,collecting,1,1
84.3,40.481,40.0,11.25,collecting,1,1
84.35,40.569,40.0,10.59,collecting,1,1
84.4,40.42,40.0,11.6,collecting,1,1
84.45,40.738,40.0,9.34,collecting,1,1
84.5,40.473,40.0,11.22,collecting,1,1
84.55,40.53,40.0,10.77,collecting,1,1
84.6,40.806,40.0,8.85,collecting,1,1
84.65,40.677,40.0,9.83,collecting,1,1
84.7,40.3,40.0,12.44,collecting,1,1
84.75,40.459,40.0,11.21,collecting,1,1
84.8,40.655,40.0,9.82,collecting,1,1
84.85,40.326,40.0,12.11,collecting,1,1
84.9,40.573,40.0,10.3,collecting,1,1
84.95,40.781,40.0,8.88,collecting,1,1
85.0,40.732,40.0,9.3,collecting,1,1
85.05,40.63,40.0,10.05,collecting,1,1
85.1,40.84,40.0,8.61,collecting,1,1
85.15,40.538,40.0,10.77,collecting,1,1
